システムクロック時刻,ジャイロ角速度,左PWM,右PWM,電圧,しっぽ,超音波,カラー
6389,5,-13,24,8333,0,164,41
6394,4,-14,23,8334,0,164,41
6399,3,-11,25,8334,0,164,41
6404,2,-9,27,8334,0,164,41
6409,2,-15,22,8334,0,164,41
6414,1,-12,24,8334,0,164,41
6419,0,-14,22,8333,0,42,41
6424,0,-15,21,8333,0,42,41
6429,-3,-18,19,8343,0,42,41
6434,-5,-16,20,8333,0,42,41
6439,-3,-13,24,8333,0,42,40
6444,-2,-18,19,8333,0,42,40
6449,0,-14,23,8334,0,42,40
6454,2,-10,26,8334,0,42,40
6459,2,-16,21,8333,0,42,40
6464,3,-12,25,8333,0,42,40
6469,0,-15,22,8334,0,42,41
6474,1,-15,21,8333,0,42,40
6479,0,-13,24,8333,0,42,41
6484,-1,-15,22,8343,0,41,41
6489,-5,-18,18,8343,0,41,40
6494,-7,-17,19,8333,0,41,40
6499,-6,-22,14,8343,0,41,40
6504,2,-14,22,8343,0,41,40
6509,4,-11,26,8333,0,41,40
6514,6,-11,26,8333,0,41,40
6519,6,-8,29,8333,0,41,40
6524,6,-9,27,8334,0,41,41
6529,7,-10,27,8334,0,40,41
6534,5,-8,28,8334,0,40,41
6539,2,-15,21,8333,0,40,41
6544,-2,-14,22,8333,0,40,41
6549,-2,-12,24,8343,0,40,41
6554,-5,-16,21,8343,0,40,40
6559,-9,-16,20,8343,0,40,40
6564,-8,-18,19,8343,0,40,40
6569,-7,-19,17,8343,0,40,40
6574,0,-13,24,8343,0,40,40
6579,5,-12,25,8343,0,40,40
6584,5,-13,24,8343,0,40,40
6589,4,-10,26,8333,0,40,41
6594,6,-7,30,8333,0,40,41
6599,4,-10,27,8333,0,39,41
6604,-1,-10,26,8324,0,39,41
6609,1,-15,22,8324,0,39,40
6614,2,-12,25,8334,0,39,40
6619,-2,-12,25,8333,0,39,40
6624,-3,-14,22,8333,0,39,40
6629,-4,-13,24,8333,0,39,40
6634,-7,-13,23,8343,0,39,40
6639,-5,-15,22,8343,0,39,40
6644,-2,-15,22,8343,0,39,40
6649,-4,-18,19,8343,0,39,40
6654,0,-9,27,8343,0,39,40
6659,0,-12,25,8343,0,39,40
6664,0,-10,27,8343,0,39,40
6669,0,-12,24,8343,0,39,40
6674,-1,-14,22,8343,0,39,39
6679,-2,-13,24,8343,0,39,40
6684,-3,-15,21,8343,0,39,40
6689,0,-12,25,8343,0,38,40
6694,-4,-12,24,8353,0,38,40
6699,-5,-15,21,8353,0,38,40
6704,-2,-12,25,8353,0,38,40
6709,-3,-15,22,8353,0,38,40
6714,-2,-12,24,8353,0,38,40
6719,6,-10,27,8353,0,38,40
6724,3,-9,27,8353,0,38,40
6729,0,-13,24,8353,0,38,40
6734,1,-10,26,8343,0,38,39
6739,-1,-14,23,8353,0,37,39
6744,-6,-14,22,8353,0,37,39
6749,-8,-14,22,8353,0,37,39
6754,-5,-12,25,8353,0,37,39
6759,-9,-17,20,8353,0,37,40
6764,-13,-18,18,8353,0,37,40
6769,-8,-22,15,8353,0,37,40
6774,-5,-18,19,8363,0,37,39
6779,-5,-20,17,8363,0,37,39
6784,3,-9,27,8363,0,37,39
6789,4,-11,26,8353,0,37,39
6794,3,-10,27,8353,0,37,39
6799,4,-15,22,8353,0,37,39
6804,10,-9,28,8353,0,37,39
6809,3,-14,23,8353,0,37,39
6814,1,-12,24,8353,0,36,40
6819,0,-11,25,8353,0,36,40
6824,-3,-11,25,8353,0,36,39
6829,-5,-15,21,8353,0,36,39
6834,-4,-17,20,8353,0,36,39
6839,-5,-16,21,8353,0,36,39
6844,-5,-18,19,8353,0,36,39
6849,-4,-15,21,8353,0,36,39
6854,-5,-14,22,8353,0,36,39
6859,-3,-16,21,8363,0,36,39
6864,-1,-13,23,8363,0,36,39
6869,2,-13,23,8363,0,36,40
6874,3,-14,22,8363,0,36,39
6879,1,-13,23,8363,0,36,40
6884,3,-14,23,8363,0,36,39
6889,0,-13,23,8363,0,36,39
6894,-2,-13,24,8363,0,36,39
6899,-4,-16,20,8363,0,36,39
6904,-4,-18,18,8363,0,36,38
6909,-8,-22,14,8363,0,36,38
6914,-5,-18,18,8362,0,36,39
6919,-3,-19,17,8362,0,36,39
6924,-3,-17,20,8362,0,36,39
6929,2,-12,24,8363,0,36,39
6934,3,-14,23,8363,0,36,39
6939,0,-17,20,8363,0,36,39
6944,0,-15,22,8363,0,36,39
6949,4,-18,19,8363,0,36,39
6954,1,-16,20,8363,0,36,38
6959,-2,-16,21,8363,0,36,38
6964,-5,-23,13,8363,0,36,39
6969,-3,-16,21,8363,0,36,39
6974,-1,-20,16,8353,0,36,39
6979,3,-15,21,8363,0,36,39
6984,3,-13,24,8363,0,36,39
6989,5,-17,19,8363,0,36,39
6994,8,-12,24,8363,0,36,39
6999,5,-15,22,8363,0,36,39
7004,4,-16,20,8363,0,36,39
7009,0,-16,21,8363,0,36,39
7014,-1,-18,19,8363,0,36,39
7019,-6,-22,15,8363,0,36,38
7024,-4,-22,14,8363,0,36,39
7029,-2,-22,15,8363,0,36,39
7034,-5,-21,16,8363,0,36,39
7039,-2,-21,16,8363,0,36,39
7044,3,-19,18,8363,0,36,39
7049,5,-18,18,8363,0,36,39
7054,9,-16,20,8363,0,36,39
7059,9,-16,20,8363,0,36,39
7064,6,-14,22,8363,0,36,39
7069,6,-15,21,8363,0,36,39
7074,6,-16,21,8363,0,36,39
7079,2,-19,18,8363,0,36,38
7084,-2,-21,15,8363,0,36,39
7089,1,-20,16,8363,0,36,39
7094,1,-17,19,8363,0,36,39
7099,-2,-24,13,8363,0,36,39
7104,2,-18,19,8363,0,36,39
7109,3,-18,18,8353,0,36,40
7114,3,-19,18,8363,0,36,39
7119,7,-17,20,8363,0,36,39
7124,8,-16,20,8363,0,36,39
7129,6,-17,19,8363,0,37,39
7134,5,-18,18,8353,0,37,39
7139,4,-19,18,8363,0,37,39
7144,0,-18,19,8363,0,37,39
7149,0,-19,18,8353,0,37,39
7154,-1,-24,13,8363,0,37,39
7159,-1,-20,16,8363,0,37,39
7164,1,-23,13,8363,0,37,39
7169,3,-18,18,8363,0,37,39
7174,4,-22,15,8363,0,37,39
7179,8,-19,17,8362,0,37,40
7184,8,-15,22,8362,0,37,40
7189,6,-20,17,8363,0,37,40
7194,7,-15,21,8363,0,37,40
7199,10,-17,19,8363,0,38,40
7204,12,-12,25,8363,0,38,40
7209,6,-15,21,8363,0,38,40
7214,3,-17,19,8353,0,38,40
7219,3,-18,19,8363,0,38,40
7224,2,-19,18,8363,0,38,40
7229,-1,-21,16,8363,0,38,40
7234,-1,-21,16,8362,0,38,40
7239,0,-21,16,8362,0,38,40
7244,-2,-18,18,8363,0,39,40
7249,1,-18,19,8362,0,39,41
7254,4,-17,20,8372,0,39,41
7259,7,-15,21,8362,0,39,41
7264,11,-17,20,8362,0,39,41
7269,11,-16,21,8363,0,39,41
7274,8,-13,23,8363,0,39,41
7279,4,-19,17,8363,0,39,41
7284,1,-17,19,8363,0,39,41
7289,2,-17,19,8362,0,39,40
7294,1,-18,18,8362,0,39,40
7299,1,-19,18,8362,0,39,41
7304,3,-18,19,8362,0,39,41
7309,8,-15,22,8372,0,39,41
7314,6,-16,21,8363,0,39,41
7319,7,-12,25,8363,0,39,41
7324,4,-14,22,8362,0,39,41
7329,5,-14,22,8362,0,39,41
7334,6,-14,23,8362,0,39,41
7339,3,-16,21,8363,0,39,41
7344,4,-12,24,8363,0,39,41
7349,3,-17,19,8363,0,39,41
7354,2,-14,22,8363,0,39,41
7359,0,-16,20,8363,0,39,41
7364,2,-16,21,8362,0,39,41
7369,2,-16,20,8363,0,39,41
7374,8,-10,27,8353,0,39,41
7379,11,-9,28,8353,0,39,42
7384,7,-11,25,8353,0,39,42
7389,4,-10,27,8353,0,39,42
7394,4,-7,29,8353,0,39,42
7399,3,-10,27,8353,0,39,42
7404,0,-13,24,8353,0,39,42
7409,-1,-15,22,8353,0,39,42
7414,-2,-13,24,8353,0,95,42
7419,0,-9,27,8353,0,95,42
7424,0,-15,21,8353,0,95,42
7429,-2,-13,23,8353,0,95,42
7434,-5,-13,24,8353,0,95,42
7439,-1,-13,24,8353,0,94,42
7444,-1,-11,26,8353,0,94,42
7449,-3,-14,23,8353,0,94,42
7454,-1,-11,26,8353,0,94,42
7459,2,-11,26,8363,0,94,42
7464,2,-9,28,8363,0,94,42
7469,4,-9,27,8363,0,94,41
7474,3,-8,29,8353,0,94,42
7479,-2,-9,28,8353,0,94,42
7484,1,-6,31,8353,0,94,42
7489,0,-9,28,8353,0,93,42
7494,0,-4,33,8353,0,93,43
7499,-5,-10,27,8353,0,93,42
7504,-8,-10,26,8353,0,93,42
7509,-7,-9,27,8353,0,93,42
7514,-7,-13,24,8363,0,93,42
7519,-6,-11,25,8363,0,93,41
7524,-6,-14,23,8362,0,93,41
7529,-5,-12,25,8362,0,93,41
7534,-5,-11,26,8362,0,93,41
7539,-4,-9,27,8362,0,93,42
7544,-4,-12,24,8362,0,93,42
7549,-3,-10,26,8362,0,93,42
7554,-5,-10,26,8362,0,93,42
7559,-7,-14,22,8362,0,93,41
7564,-6,-9,27,8362,0,93,41
7569,-4,-11,25,8362,0,93,41
7574,-3,-10,27,8362,0,93,41
7579,0,-7,29,8372,0,93,41
7584,0,-6,30,8372,0,93,41
7589,-2,-10,26,8363,0,93,41
7594,-3,-6,30,8363,0,93,41
7599,-1,-9,28,8363,0,93,42
7604,-3,-9,28,8363,0,93,42
7609,-2,-8,29,8363,0,93,42
7614,-1,-6,30,8363,0,93,41
7619,-6,-9,28,8363,0,93,41
7624,-4,-8,29,8363,0,93,41
7629,-3,-7,30,8363,0,93,41
7634,-3,-7,30,8353,0,93,41
7639,-7,-9,28,8353,0,93,41
7644,-5,-8,29,8353,0,93,41
7649,-6,-8,28,8353,0,92,41
7654,-7,-13,24,8363,0,92,41
7659,-7,-8,28,8362,0,92,41
7664,-7,-9,28,8362,0,92,40
7669,-7,-9,28,8363,0,92,40
7674,-5,-8,28,8353,0,92,40
7679,-6,-9,28,8353,0,92,39
7684,-7,-9,27,8353,0,92,40
7689,-6,-13,24,8353,0,92,40
7694,-7,-9,27,8353,0,92,40
7699,-7,-13,23,8353,0,91,40
7704,-6,-8,28,8353,0,91,40
7709,-7,-13,23,8353,0,91,40
7714,-8,-13,23,8353,0,91,39
7719,-6,-12,25,8353,0,91,39
7724,-5,-11,25,8363,0,91,39
7729,-3,-10,27,8363,0,91,39
7734,-4,-10,26,8353,0,91,39
7739,-5,-14,22,8343,0,91,39
7744,-5,-10,27,8343,0,91,39
7749,-3,-12,24,8353,0,91,40
7754,-4,-16,21,8343,0,91,39
7759,-6,-12,24,8343,0,91,39
7764,-5,-15,21,8343,0,91,39
7769,-8,-16,21,8343,0,91,39
7774,-4,-13,23,8353,0,91,38
7779,-3,-16,21,8353,0,91,38
7784,-3,-14,22,8353,0,91,38
7789,1,-11,25,8343,0,91,38
7794,3,-9,28,8343,0,91,38
7799,3,-12,25,8343,0,91,38
7804,3,-7,30,8343,0,91,39
7809,2,-10,26,8343,0,91,39
7814,-3,-12,24,8333,0,91,39
7819,-4,-12,24,8343,0,91,38
7824,-7,-17,19,8343,0,91,38
7829,-11,-22,14,8343,0,90,38
7834,-13,-18,18,8343,0,90,38
7839,-9,-20,17,8343,0,90,38
7844,-7,-18,19,8343,0,90,38
7849,0,-13,24,8343,0,90,38
7854,5,-13,24,8353,0,90,38
7859,7,-10,27,8343,0,90,38
7864,4,-14,23,8343,0,90,38
7869,3,-16,21,8343,0,90,38
7874,2,-11,26,8343,0,90,38
7879,0,-14,22,8343,0,91,38
7884,-3,-15,22,8343,0,91,37
7889,-2,-17,20,8343,0,91,37
7894,-1,-18,18,8343,0,91,37
7899,-3,-18,19,8343,0,91,38
7904,1,-14,23,8343,0,91,38
7909,0,-17,20,8343,0,91,38
7914,-2,-16,21,8343,0,93,38
7919,-3,-19,18,8343,0,93,38
7924,3,-17,19,8343,0,93,38
7929,-1,-17,19,8343,0,93,38
7934,3,-13,23,8343,0,93,38
7939,4,-15,22,8343,0,93,38
7944,4,-16,20,8343,0,93,37
7949,5,-17,20,8343,0,93,38
7954,6,-13,23,8343,0,93,38
7959,4,-16,20,8343,0,93,38
7964,1,-19,18,8333,0,170,38
7969,0,-17,20,8333,0,170,38
7974,-1,-19,17,8343,0,170,38
7979,-3,-18,18,8343,0,170,38
7984,0,-18,18,8343,0,170,38
7989,2,-19,18,8343,0,170,38
7994,7,-17,20,8343,0,170,38
7999,8,-17,20,8343,0,170,37
8004,5,-15,21,8333,0,170,38
8009,4,-17,20,8333,0,170,38
8014,2,-19,18,8333,0,170,38
8019,2,-20,17,8333,0,170,38
8024,0,-18,19,8333,0,170,38
8029,4,-21,16,8343,0,171,38
8034,1,-19,18,8333,0,171,38
8039,-1,-17,19,8333,0,171,38
8044,4,-20,17,8343,0,171,38
8049,4,-16,20,8343,0,171,38
8054,2,-19,18,8343,0,171,38
8059,7,-13,24,8343,0,172,38
8064,8,-13,23,8343,0,172,38
8069,4,-17,20,8333,0,172,38
8074,2,-19,18,8343,0,172,38
8079,0,-21,16,8343,0,172,38
8084,-1,-18,18,8343,0,172,38
8089,0,-19,18,8343,0,172,39
8094,2,-19,18,8343,0,255,38
8099,1,-20,16,8343,0,255,39
8104,4,-19,17,8343,0,255,38
8109,8,-17,19,8343,0,255,38
8114,6,-15,22,8343,0,255,38
8119,6,-15,21,8343,0,255,38
8124,6,-16,20,8343,0,255,38
8129,6,-17,20,8343,0,255,38
8134,3,-19,18,8343,0,255,38
8139,0,-21,16,8333,0,255,38
8144,0,-18,19,8333,0,255,38
8149,0,-23,14,8333,0,255,38
8154,-2,-20,16,8333,0,255,39
8159,0,-20,16,8333,0,255,39
8164,3,-19,17,8333,0,255,38
8169,4,-19,18,8333,0,255,38
8174,3,-20,17,8333,0,255,38
8179,10,-16,21,8333,0,255,38
8184,11,-15,21,8333,0,255,38
8189,9,-16,20,8333,0,255,38
8194,6,-14,23,8333,0,255,39
8199,3,-16,20,8333,0,255,38
8204,-1,-19,17,8333,0,255,39
8209,-2,-21,16,8333,0,255,38
8214,-2,-21,15,8333,0,255,38
8219,0,-17,19,8333,0,255,39
8224,3,-17,20,8333,0,255,39
8229,5,-16,20,8323,0,255,38
8234,2,-18,18,8333,0,255,39
8239,3,-18,18,8333,0,255,39
8244,4,-18,18,8323,0,255,39
8249,1,-16,20,8323,0,255,38
8254,1,-21,15,8333,0,255,38
8259,3,-16,20,8323,0,255,38
8264,5,-20,17,8323,0,255,39
8269,4,-16,20,8323,0,255,39
8274,7,-15,21,8333,0,255,39
8279,4,-13,23,8333,0,255,39
8284,0,-20,16,8333,0,255,39
8289,4,-15,22,8333,0,255,38
8294,0,-18,19,8333,0,255,39
8299,1,-18,18,8323,0,255,38
8304,5,-13,24,8323,0,255,39
8309,2,-19,17,8324,0,255,38
8314,-3,-19,18,8323,0,255,38
8319,-3,-20,17,8323,0,255,38
8324,-4,-21,15,8324,0,255,38
8329,0,-20,17,8324,0,255,38
8334,5,-17,19,8314,0,255,39
8339,9,-15,21,8314,0,255,39
8344,8,-16,21,8314,0,255,39
8349,9,-15,21,8323,0,255,39
8354,7,-12,24,8324,0,255,39
8359,3,-15,21,8324,0,255,39
8364,3,-16,20,8323,0,255,39
8369,3,-17,20,8323,0,255,39
8374,1,-18,18,8323,0,255,39
8379,0,-19,17,8324,0,255,38
8384,1,-15,21,8324,0,255,39
8389,-1,-21,15,8323,0,255,39
8394,0,-17,19,8323,0,255,39
8399,-1,-19,18,8323,0,255,39
8404,3,-17,19,8323,0,255,39
8409,3,-17,19,8323,0,255,39
8414,7,-15,21,8333,0,255,39
8419,7,-15,21,8323,0,255,39
8424,7,-12,25,8323,0,255,39
8429,5,-14,23,8333,0,255,39
8434,2,-16,21,8323,0,255,39
8439,1,-17,19,8323,0,255,39
8444,-1,-19,18,8323,0,255,39
8449,0,-19,18,8323,0,255,39
8454,0,-16,21,8323,0,255,39
8459,3,-19,18,8323,0,255,39
8464,3,-15,22,8323,0,255,39
8469,3,-16,21,8333,0,255,40
8474,2,-17,20,8323,0,255,39
8479,4,-16,20,8323,0,255,40
8484,5,-16,21,8333,0,255,39
8489,5,-16,21,8333,0,255,40
8494,6,-12,25,8323,0,255,40
8499,6,-12,24,8333,0,255,39
8504,4,-14,22,8333,0,255,39
8509,4,-15,22,8323,0,255,39
8514,3,-12,24,8333,0,255,39
8519,2,-17,19,8333,0,255,39
8524,0,-15,21,8333,0,255,39
8529,1,-15,21,8333,0,255,39
8534,0,-17,20,8343,0,255,39
8539,0,-17,19,8333,0,255,39
8544,2,-13,23,8333,0,255,39
8549,3,-14,23,8333,0,255,39
8554,-2,-17,19,8333,0,255,39
8559,0,-17,19,8333,0,255,39
8564,0,-14,23,8333,0,255,39
8569,2,-18,19,8333,0,255,39
8574,3,-14,23,8323,0,255,39
8579,4,-14,23,8333,0,255,39
8584,2,-16,21,8333,0,255,39
8589,2,-12,24,8333,0,255,39
8594,3,-13,23,8333,0,255,39
8599,1,-11,25,8333,0,255,39
8604,-2,-11,26,8343,0,255,39
8609,4,-13,23,8343,0,255,39
8614,4,-10,26,8343,0,255,39
8619,2,-13,24,8343,0,182,40
8624,-4,-14,23,8343,0,182,39
8629,0,-13,23,8343,0,182,39
8634,-1,-15,21,8343,0,182,39
8639,-4,-18,19,8343,0,182,39
8644,-2,-14,22,8343,0,255,39
8649,-1,-15,21,8343,0,255,39
8654,-4,-18,19,8343,0,255,39
8659,-3,-11,25,8343,0,255,39
8664,-2,-17,20,8343,0,255,39
8669,-3,-15,22,8343,0,90,39
8674,2,-13,23,8353,0,90,39
8679,2,-11,26,8353,0,90,39
8684,3,-12,25,8352,0,90,39
8689,0,-11,25,8353,0,90,39
8694,-1,-14,23,8353,0,87,39
8699,-5,-17,19,8352,0,87,39
8704,-5,-15,21,8352,0,87,39
8709,-4,-16,20,8362,0,87,39
8714,-7,-20,17,8362,0,87,39
8719,-6,-17,20,8362,0,87,39
8724,1,-15,22,8352,0,88,39
8729,3,-11,25,8353,0,88,39
8734,7,-7,30,8353,0,88,39
8739,12,-5,31,8353,0,88,39
8744,8,-9,28,8353,0,88,39
8749,6,-7,29,8333,0,87,39
8754,5,-9,27,8343,0,87,39
8759,-2,-15,22,8343,0,87,39
8764,-6,-15,22,8353,0,87,39
8769,-9,-15,22,8352,0,87,39
8774,-12,-16,21,8362,0,80,39
8779,-14,-20,17,8362,0,80,39
8784,-9,-16,21,8362,0,80,39
8789,-9,-18,18,8362,0,80,39
8794,-6,-19,18,8362,0,80,39
8799,-4,-16,21,8362,0,78,39
8804,3,-14,23,8362,0,78,39
8809,3,-11,25,8362,0,78,39
8814,6,-7,29,8362,0,78,38
8819,5,-10,27,8352,0,78,38
8824,2,-13,23,8352,0,77,39
8829,-2,-17,20,8353,0,77,39
8834,-7,-17,19,8362,0,77,39
8839,-8,-16,20,8362,0,77,39
8844,-10,-16,20,8362,0,77,39
8849,-9,-18,18,8362,0,75,39
8854,-8,-20,16,8362,0,75,38
8859,-5,-17,20,8362,0,75,38
8864,-2,-17,20,8362,0,75,38
8869,0,-17,19,8362,0,75,38
8874,2,-14,23,8362,0,75,38
8879,3,-11,26,8362,0,75,38
8884,4,-12,24,8362,0,75,39
8889,3,-14,22,8362,0,75,39
8894,2,-12,24,8362,0,75,39
8899,-1,-16,21,8362,0,75,39
8904,-3,-15,22,8362,0,75,39
8909,-7,-23,14,8362,0,75,39
8914,-6,-20,17,8362,0,75,38
8919,-6,-18,19,8362,0,75,38
8924,-8,-21,16,8362,0,75,38
8929,-7,-19,18,8362,0,75,38
8934,-1,-17,19,8362,0,75,38
8939,1,-18,19,8362,0,75,38
8944,6,-12,24,8362,0,75,39
8949,6,-13,23,8362,0,75,39
8954,5,-15,22,8362,0,75,39
8959,6,-15,21,8362,0,75,39
8964,2,-14,22,8362,0,75,39
8969,0,-17,19,8362,0,75,39
8974,-2,-19,17,8362,0,75,39
8979,-2,-20,16,8362,0,75,39
8984,-4,-19,18,8362,0,75,39
8989,0,-14,22,8362,0,75,39
8994,0,-16,20,8362,0,75,39
8999,-1,-18,18,8362,0,75,39
9004,4,-17,20,8362,0,75,39
9009,7,-12,25,8362,0,75,40
9014,5,-14,22,8362,0,75,39
9019,4,-16,21,8362,0,75,39
9024,8,-14,22,8362,0,75,40
9029,4,-17,20,8362,0,75,39
9034,2,-15,22,8362,0,75,39
9039,-1,-18,19,8362,0,75,39
9044,-1,-19,17,8362,0,75,39
9049,-1,-20,17,8362,0,75,39
9054,-1,-21,16,8352,0,75,40
9059,0,-17,19,8352,0,74,40
9064,2,-17,19,8352,0,74,40
9069,5,-16,20,8362,0,74,40
9074,5,-17,20,8362,0,74,40
9079,3,-18,18,8362,0,74,40
9084,4,-14,22,8362,0,74,40
9089,6,-18,19,8362,0,74,39
9094,2,-17,20,8362,0,74,39
9099,3,-17,20,8362,0,74,39
9104,3,-17,19,8362,0,74,39
9109,2,-19,18,8362,0,74,39
9114,-2,-21,15,8353,0,74,39
9119,-1,-18,19,8353,0,74,40
9124,3,-20,16,8353,0,74,40
9129,5,-15,21,8353,0,74,40
9134,9,-14,23,8353,0,73,41
9139,12,-8,28,8353,0,73,40
9144,9,-15,22,8353,0,73,41
9149,7,-12,25,8343,0,73,40
9154,6,-17,20,8343,0,73,40
9159,1,-16,20,8343,0,73,40
9164,-2,-22,14,8353,0,73,40
9169,-4,-20,16,8353,0,73,40
9174,-5,-22,15,8353,0,73,40
9179,-4,-18,18,8343,0,73,40
9184,-2,-18,18,8343,0,73,40
9189,1,-18,19,8353,0,73,40
9194,2,-18,19,8343,0,73,40
9199,6,-16,20,8343,0,73,41
9204,8,-15,21,8343,0,73,41
9209,7,-16,21,8343,0,73,41
9214,6,-16,20,8343,0,73,41
9219,5,-17,20,8333,0,73,41
9224,5,-13,23,8333,0,73,41
9229,4,-15,22,8343,0,73,40
9234,2,-16,20,8343,0,73,40
9239,0,-18,18,8343,0,73,40
9244,1,-18,18,8343,0,73,40
9249,0,-19,17,8343,0,73,40
9254,1,-19,17,8343,0,73,40
9259,1,-19,17,8343,0,73,41
9264,3,-15,22,8343,0,73,40
9269,4,-19,18,8353,0,73,41
9274,3,-15,21,8343,0,73,41
9279,2,-17,20,8343,0,73,41
9284,4,-16,20,8343,0,73,41
9289,3,-17,20,8343,0,73,41
9294,4,-17,20,8343,0,73,41
9299,3,-17,19,8343,0,73,41
9304,2,-18,18,8343,0,73,41
9309,1,-19,18,8333,0,73,40
9314,3,-14,22,8343,0,74,40
9319,4,-15,22,8343,0,74,41
9324,2,-16,20,8343,0,74,41
9329,4,-16,21,8343,0,74,41
9334,4,-16,20,8343,0,73,41
9339,5,-16,21,8343,0,73,41
9344,3,-13,23,8343,0,73,41
9349,3,-18,19,8333,0,73,41
9354,1,-15,21,8343,0,73,41
9359,-3,-15,22,8343,0,74,41
9364,-2,-16,21,8333,0,74,41
9369,-1,-17,20,8333,0,74,41
9374,2,-16,21,8333,0,74,41
9379,7,-14,23,8333,0,74,41
9384,6,-11,26,8333,0,74,41
9389,5,-12,24,8333,0,74,41
9394,3,-14,22,8333,0,74,41
9399,1,-16,21,8333,0,74,41
9404,1,-13,24,8333,0,74,41
9409,5,-16,21,8333,0,74,41
9414,2,-14,23,8333,0,74,41
9419,-1,-13,24,8333,0,74,41
9424,0,-17,19,8333,0,74,41
9429,0,-14,22,8323,0,74,41
9434,-2,-13,24,8333,0,74,41
9439,1,-13,24,8333,0,74,41
9444,3,-13,23,8323,0,74,41
9449,2,-15,22,8323,0,74,41
9454,5,-10,27,8333,0,74,41
9459,4,-15,21,8333,0,74,41
9464,1,-14,23,8333,0,74,41
9469,-2,-13,24,8333,0,74,41
9474,-2,-15,22,8323,0,74,41
9479,-4,-13,23,8323,0,74,41
9484,-4,-15,21,8323,0,74,40
9489,-3,-16,20,8323,0,74,40
9494,-1,-13,24,8333,0,74,40
